Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S38155702,Canada Goose,Branta canadensis,297,30,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-07-14,04:14 PM,IBA Canada (protocol),48,1,1.609,,2,FL Recently Fledged Young
S38290194,Canada Goose,Branta canadensis,297,4,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-07-22,03:23 PM,IBA Canada (protocol),30,1,1.609,,2
S38352732,Canada Goose,Branta canadensis,297,20,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-07-24,02:33 PM,IBA Canada (protocol),30,1,.805,,2,FL Recently Fledged Young
S38353185,Canada Goose,Branta canadensis,297,12,CA-MB,Churchill and Northern Manitoba,L553774,Churchill--Half-way Point,58.7675771,-93.8611794,2017-07-27,12:07 PM,IBA Canada (protocol),15,1,.483,,2,FL Recently Fledged Young
S37613209,Canada Goose,Branta canadensis,297,15,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-06-15,02:43 PM,eBird - Traveling Count,64,1,10.,,3
S37818580,Canada Goose,Branta canadensis,297,14,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-06-26,02:30 PM,IBA Canada (protocol),50,1,4.828,,2
S37843695,Canada Goose,Branta canadensis,297,1,CA-MB,Churchill and Northern Manitoba,L349489,Churchill--Hydro road,58.68897,-94.13593,2017-06-27,07:43 PM,IBA Canada (protocol),163,1,8.047,,3
S37433061,Canada Goose,Branta canadensis,297,20,CA-MB,Churchill and Northern Manitoba,L5942259,Churchill--Ithaca Bay,58.7617094,-93.9018631,2017-06-06,09:28 AM,IBA Canada (protocol),34,1,.805,,2
S37538617,Canada Goose,Branta canadensis,297,34,CA-MB,Churchill and Northern Manitoba,L5942259,Churchill--Ithaca Bay,58.7617094,-93.9018631,2017-06-11,10:57 AM,IBA Canada (protocol),45,1,1.287,,2
S37612511,Canada Goose,Branta canadensis,297,300,CA-MB,Churchill and Northern Manitoba,L5942259,Churchill--Ithaca Bay,58.7617094,-93.9018631,2017-06-15,08:29 AM,IBA Canada (protocol),45,1,1.609,,2,F Flyover
S37765282,Canada Goose,Branta canadensis,297,4,CA-MB,Churchill and Northern Manitoba,L5942259,Churchill--Ithaca Bay,58.7617094,-93.9018631,2017-06-22,02:01 PM,IBA Canada (protocol),8,1,.161,,3
S37479554,Canada Goose,Branta canadensis,297,30,CA-MB,Churchill and Northern Manitoba,L349495,Churchill--Landing Lake,58.70802,-94.05148,2017-06-08,10:02 AM,IBA Canada (protocol),109,1,1.,,2
S37612551,Canada Goose,Branta canadensis,297,20,CA-MB,Churchill and Northern Manitoba,L349495,Churchill--Landing Lake,58.70802,-94.05148,2017-06-15,10:05 AM,IBA Canada (protocol),115,1,2.414,,3
S37689417,Canada Goose,Branta canadensis,297,3,CA-MB,Churchill and Northern Manitoba,L349495,Churchill--Landing Lake,58.70802,-94.05148,2017-06-19,09:19 AM,IBA Canada (protocol),571,1,.161,,3
S37689527,Canada Goose,Branta canadensis,297,10,CA-MB,Churchill and Northern Manitoba,L349495,Churchill--Landing Lake,58.70802,-94.05148,2017-06-19,10:06 AM,IBA Canada (protocol),711,1,1.609,,3
S37389350,Canada Goose,Branta canadensis,297,3,CA-MB,Churchill and Northern Manitoba,L349496,Churchill--Launch Road,58.75865,-93.92569,2017-06-04,12:06 PM,IBA Canada (protocol),10,1,.161,,3
S37389294,Canada Goose,Branta canadensis,297,200,CA-MB,Churchill and Northern Manitoba,L5933825,Churchill--Miss Piggy,58.7619765,-94.084425,2017-06-04,10:02 AM,IBA Canada (protocol),68,1,3.219,,3
S37557608,Canada Goose,Branta canadensis,297,10,CA-MB,Churchill and Northern Manitoba,L5933825,Churchill--Miss Piggy,58.7619765,-94.084425,2017-06-12,09:31 AM,IBA Canada (protocol),65,1,2.414,,2
S37612625,Canada Goose,Branta canadensis,297,12,CA-MB,Churchill and Northern Manitoba,L5933825,Churchill--Miss Piggy,58.7619765,-94.084425,2017-06-15,01:04 PM,IBA Canada (protocol),54,1,2.414,,3
S37779149,Canada Goose,Branta canadensis,297,20,CA-MB,Churchill and Northern Manitoba,L5933825,Churchill--Miss Piggy,58.7619765,-94.084425,2017-06-24,01:32 PM,IBA Canada (protocol),45,1,2.414,,3,NE Nest with Eggs
S38382246,Canada Goose,Branta canadensis,297,20,CA-MB,Churchill and Northern Manitoba,L5933825,Churchill--Miss Piggy,58.7619765,-94.084425,2017-07-29,11:40 AM,IBA Canada (protocol),292,1,1.609,,2
S37389458,Canada Goose,Branta canadensis,297,200,CA-MB,Churchill and Northern Manitoba,L5933844,Churchill--Old Coast,58.7651811,-94.1029644,2017-06-04,08:53 AM,IBA Canada (protocol),62,1,3.219,,3
S37557639,Canada Goose,Branta canadensis,297,2,CA-MB,Churchill and Northern Manitoba,L5933844,Churchill--Old Coast,58.7651811,-94.1029644,2017-06-12,10:45 AM,IBA Canada (protocol),34,1,1.609,,2
S37612597,Canada Goose,Branta canadensis,297,6,CA-MB,Churchill and Northern Manitoba,L5933844,Churchill--Old Coast,58.7651811,-94.1029644,2017-06-15,12:30 PM,IBA Canada (protocol),23,1,.805,,3
S37389164,Canada Goose,Branta canadensis,297,60,CA-MB,Churchill and Northern Manitoba,L558737,Churchill--Old Dump,58.7573396,-94.0307808,2017-06-04,11:27 AM,IBA Canada (protocol),30,1,.805,,3
S37557565,Canada Goose,Branta canadensis,297,12,CA-MB,Churchill and Northern Manitoba,L558737,Churchill--Old Dump,58.7573396,-94.0307808,2017-06-12,08:45 AM,IBA Canada (protocol),36,1,1.609,,2
S37631536,Canada Goose,Branta canadensis,297,6,CA-MB,Churchill and Northern Manitoba,L558737,Churchill--Old Dump,58.7573396,-94.0307808,2017-06-16,09:27 AM,eBird - Traveling Count,33,1,1.609,,3
S37689561,Canada Goose,Branta canadensis,297,12,CA-MB,Churchill and Northern Manitoba,L558737,Churchill--Old Dump,58.7573396,-94.0307808,2017-06-19,12:35 PM,IBA Canada (protocol),20,1,.322,,3,FL Recently Fledged Young
S37839138,Canada Goose,Branta canadensis,297,19,CA-MB,Churchill and Northern Manitoba,L558737,Churchill--Old Dump,58.7573396,-94.0307808,2017-06-27,08:41 AM,IBA Canada (protocol),35,1,1.609,,2
S37612686,Canada Goose,Branta canadensis,297,1,CA-MB,Churchill and Northern Manitoba,L5979545,Churchill--Paulson Feeder,58.7114408,-94.1278036,2017-06-15,02:30 PM,eBird - Stationary Count,7,1,,,3
S37765354,Canada Goose,Branta canadensis,297,30,CA-MB,Churchill and Northern Manitoba,L984916,Churchill--Prince of Wales Fort NHS,58.7970708,-94.2132568,2017-06-23,12:45 PM,IBA Canada (protocol),405,1,4.828,,3,NY Nest with Young,,Includes short boat trip past mouth of river
S38290102,Canada Goose,Branta canadensis,297,13,CA-MB,Churchill and Northern Manitoba,L984916,Churchill--Prince of Wales Fort NHS,58.7970708,-94.2132568,2017-07-21,08:15 AM,IBA Canada (protocol),565,1,4.828,,2,FL Recently Fledged Young,,"Includes trip up from Crocket's Point. Counts are conservative, and a more robust survey is needed."
S37410589,Canada Goose,Branta canadensis,297,5,CA-MB,Churchill and Northern Manitoba,L5923411,Churchill--Pulsa Road,58.7328944,-93.7886178,2017-06-05,04:35 PM,IBA Canada (protocol),22,1,.483,,2
S37479593,Canada Goose,Branta canadensis,297,2,CA-MB,Churchill and Northern Manitoba,L5923411,Churchill--Pulsa Road,58.7328944,-93.7886178,2017-06-08,08:34 AM,IBA Canada (protocol),41,1,2.414,,2
S37479696,Canada Goose,Branta canadensis,297,10,CA-MB,Churchill and Northern Manitoba,L5923411,Churchill--Pulsa Road,58.7328944,-93.7886178,2017-06-08,03:09 PM,IBA Canada (protocol),62,1,1.609,,2
S37557726,Canada Goose,Branta canadensis,297,2,CA-MB,Churchill and Northern Manitoba,L5923411,Churchill--Pulsa Road,58.7328944,-93.7886178,2017-06-12,02:56 PM,IBA Canada (protocol),60,1,3.219,,2
S37631716,Canada Goose,Branta canadensis,297,4,CA-MB,Churchill and Northern Manitoba,L5923411,Churchill--Pulsa Road,58.7328944,-93.7886178,2017-06-16,04:35 PM,eBird - Traveling Count,33,1,.805,,3
S37875897,Canada Goose,Branta canadensis,297,2,CA-MB,Churchill and Northern Manitoba,L5923411,Churchill--Pulsa Road,58.7328944,-93.7886178,2017-06-29,02:05 PM,IBA Canada (protocol),83,1,3.219,,5,NE Nest with Eggs
S38561493,Canada Goose,Branta canadensis,297,4,CA-MB,Churchill and Northern Manitoba,L551924,Churchill--Ramsey Trail,58.7340048,-93.7885666,2017-08-08,02:40 PM,IBA Canada (protocol),99,1,1.609,,2
S37410636,Canada Goose,Branta canadensis,297,1,CA-MB,Churchill and Northern Manitoba,L349500,Churchill--Twin Lakes,58.63109,-93.81768,2017-06-05,04:05 PM,IBA Canada (protocol),14,1,.322,,2
S37631704,Canada Goose,Branta canadensis,297,1,CA-MB,Churchill and Northern Manitoba,L349501,Churchill--Twin Lakes Rd.,58.69846,-93.85119,2017-06-16,02:54 PM,IBA Canada (protocol),19,1,.322,,3
S37784120,Canada Goose,Branta canadensis,297,6,CA-MB,Churchill and Northern Manitoba,L349501,Churchill--Twin Lakes Rd.,58.69846,-93.85119,2017-06-24,08:31 PM,IBA Canada (protocol),35,1,.322,,3
S27083000,Canada Goose,Branta canadensis,297,6,US-ME,Cumberland,L954538,"Bowdoin College Coastal Studies Center, Harpswell",43.788306,-69.9579549,2016-01-23,02:30 PM,eBird - Traveling Count,90,1,3.219,,3
S36841768,Canada Goose,Branta canadensis,297,15,US-ME,Cumberland,L1550876,Crescent Beach SP,43.5638781,-70.2285522,2017-05-13,01:30 PM,eBird - Traveling Count,120,1,3.219,,1,F Flyover
S29685045,Canada Goose,Branta canadensis,297,8,US-ME,Cumberland,L251292,Evergreen Cemetery,43.6818207,-70.3007948,2016-05-15,06:56 AM,eBird - Traveling Count,159,1,2.414,,7,,,"Things I didn't see or hear but others may have: Mockingbird, black-throated blue??house wren, chimney swift, northern water thrush?, yellow-rumpled warbler  <br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S27082929,Canada Goose,Branta canadensis,297,2,US-ME,Cumberland,L2606118,"Mere Pt. Boat Launch, Brunswick",43.8280758,-70.0168562,2016-01-23,02:00 PM,eBird - Stationary Count,15,1,,,3
S34216541,Canada Goose,Branta canadensis,297,2,US-ME,Cumberland,L1280261,"Royal River Park, Yarmouth",43.8052965,-70.1901054,2017-02-05,11:00 AM,eBird - Traveling Count,60,1,2.414,,9
S30494106,Canada Goose,Branta canadensis,297,3,US-ME,Cumberland,L969765,Scarborough Marsh--Eastern Trail pannes,43.5668063,-70.3579393,2016-07-02,09:12 AM,eBird - Traveling Count,120,1,3.219,,3,,,<br />Submitted from eBird Android 1.2.3
S34957248,Canada Goose,Branta canadensis,297,30,US-ME,Cumberland,L581494,Scarborough Marsh--Nature Center,43.565902,-70.3747487,2017-03-04,11:15 AM,eBird - Traveling Count,80,1,.805,,5,,,"Very cold and windy day, wind chill -8 degrees Fahrenheit p"
S34216543,Canada Goose,Branta canadensis,297,12,US-ME,Cumberland,L5413122,"Wharf Road, Cousins Island",43.7523112,-70.1402378,2017-02-05,12:00 PM,eBird - Stationary Count,20,1,,,8
S31861555,Canada Goose,Branta canadensis,297,7,US-ME,Cumberland,L1873645,"Wolfe's Neck Farm, Freeport",43.8309692,-70.0719965,2016-10-02,03:02 PM,eBird - Traveling Count,40,1,.966,,3
S26188949,Canada Goose,Branta canadensis,297,17,US-ME,Cumberland,L131686,Wolfe's Neck Woods SP,43.8212814,-70.0819397,2015-12-08,02:15 PM,eBird - Traveling Count,60,1,1.609,,8
S26960793,Canada Goose,Branta canadensis,297,25,US-CT,Fairfield,L481657,Ash Creek,41.1447941,-73.2348633,2016-01-17,01:00 PM,eBird - Stationary Count,30,1,,,4
S26798251,Canada Goose,Branta canadensis,297,5,US-CT,Fairfield,L1480416,Fairweather Island,41.1413776,-73.2154154,2016-01-09,03:15 PM,eBird - Stationary Count,30,1,,,1
S26875883,Canada Goose,Branta canadensis,297,6,US-CT,Fairfield,L1480416,Fairweather Island,41.1413776,-73.2154154,2016-01-13,12:45 PM,eBird - Stationary Count,30,1,,,1
S26891112,Canada Goose,Branta canadensis,297,25,US-CT,Fairfield,L1480416,Fairweather Island,41.1413776,-73.2154154,2016-01-14,01:00 PM,eBird - Stationary Count,120,1,,,1
S28217952,Canada Goose,Branta canadensis,297,150,US-CT,Fairfield,L4382787,Fayerweather Apts.,41.153765,-73.219202,2016-03-14,02:30 PM,eBird - Stationary Count,31,1,,,1,,At park in large resting group,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S33887121,Canada Goose,Branta canadensis,297,12,US-CT,Fairfield,L4382787,Fayerweather Apts.,41.153765,-73.219202,2017-01-14,03:00 PM,eBird - Stationary Count,20,1,,,2
S35255191,Canada Goose,Branta canadensis,297,6,US-CT,Fairfield,L4382787,Fayerweather Apts.,41.153765,-73.219202,2017-03-18,01:34 PM,eBird - Stationary Count,5,1,,,1
S42466418,Canada Goose,Branta canadensis,297,30,US-CT,Fairfield,L4382787,Fayerweather Apts.,41.153765,-73.219202,2018-02-03,04:45 PM,eBird - Stationary Count,20,1,,,1
S42484418,Canada Goose,Branta canadensis,297,11,US-CT,Fairfield,L4382787,Fayerweather Apts.,41.153765,-73.219202,2018-02-04,10:55 AM,eBird - Stationary Count,10,1,,,1
S50468513,Canada Goose,Branta canadensis,297,35,US-CT,Fairfield,L2493743,Gould Manor Park,41.1604904,-73.2443476,2018-12-06,09:35 AM,eBird - Stationary Count,8,1,,,1
S28451972,Canada Goose,Branta canadensis,297,25,US-CT,Fairfield,L473325,Seaside Park,41.1615162,-73.1931067,2016-03-20,04:30 PM,eBird - Traveling Count,35,1,3.219,,2,,,"No ross's! Poor me, maybe tomorrow <br />Submitted from eBird Android 1.0.2"
S28463852,Canada Goose,Branta canadensis,297,150,US-CT,Fairfield,L473325,Seaside Park,41.1615162,-73.1931067,2016-03-21,09:10 AM,eBird - Traveling Count,43,1,3.219,,1,,,See Ross's goose comment (present again today)<br />Submitted from eBird Android 1.0.2
S26476762,Canada Goose,Branta canadensis,297,209,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2015-12-27,01:15 PM,eBird - Traveling Count,180,1,4.828,,2
S26537430,Canada Goose,Branta canadensis,297,X,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2015-12-30,03:30 PM,eBird - Traveling Count,60,1,1.609,,2
S26961152,Canada Goose,Branta canadensis,297,25,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2016-01-17,02:00 PM,eBird - Traveling Count,120,1,4.828,,1
S28146373,Canada Goose,Branta canadensis,297,200,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2016-03-13,02:48 PM,eBird - Traveling Count,109,1,4.023,,2,,,<br />Submitted from eBird Android 1.0.2
S30010896,Canada Goose,Branta canadensis,297,100,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2016-05-31,12:06 PM,eBird - Traveling Count,109,1,3.219,,1,,,<br />Submitted from eBird Android 1.2.1
S41324332,Canada Goose,Branta canadensis,297,150,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2017-12-26,10:30 AM,eBird - Traveling Count,90,1,1.609,,2
S46792130,Canada Goose,Branta canadensis,297,45,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2018-06-25,01:30 PM,eBird - Traveling Count,150,1,4.828,,2,,,"Liam Taylor told me while birding, ""I don't care about birds, I'm just doing ornithology for the money."""
S50215994,Canada Goose,Branta canadensis,297,1,US-CT,Fairfield,L280564,Sherwood Island State Park,41.1157809,-73.3305955,2018-11-25,12:43 PM,eBird - Traveling Count,85,1,1.255,,2
S26843855,Canada Goose,Branta canadensis,297,300,US-CT,Fairfield,L249800,Short Beach Park,41.1648434,-73.1104136,2016-01-11,12:00 PM,eBird - Traveling Count,60,1,2.414,,1
S26960517,Canada Goose,Branta canadensis,297,40,US-CT,Fairfield,L249800,Short Beach Park,41.1648434,-73.1104136,2016-01-17,11:00 AM,eBird - Traveling Count,45,1,2.414,,4
S33887569,Canada Goose,Branta canadensis,297,10,US-TN,Franklin,L5292942,Perimeter Trail,35.2183165,-85.9186123,2017-01-19,12:00 PM,eBird - Traveling Count,90,1,1.609,,7,F Flyover
S26638711,Canada Goose,Branta canadensis,297,30,US-CT,Middlesex,L4103541,Kate Feeder,41.3613493,-72.493027,2016-01-03,10:46 AM,eBird - Stationary Count,20,1,,,2,,,<br />Submitted from eBird Android 1.0.1
S55762224,Canada Goose,Branta canadensis,297,4,US-CT,New Haven,L109192,East Rock Park,41.3301972,-72.9043293,2019-05-04,07:35 AM,eBird - Traveling Count,180,1,1.609,,3
S56037974,Canada Goose,Branta canadensis,297,4,US-CT,New Haven,L109192,East Rock Park,41.3301972,-72.9043293,2019-05-09,07:30 AM,eBird - Traveling Count,120,1,1.609,,4
S73567801,Canada Goose,Branta canadensis,297,6,US-CT,New Haven,L1554501,Eli Whitney Museum,41.3356092,-72.9109809,2020-09-13,06:34 PM,eBird - Traveling Count,78,1,.467,,1
S48525698,Canada Goose,Branta canadensis,297,35,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2018-09-15,11:00 AM,eBird - Traveling Count,120,1,2.414,,2
S68245134,Canada Goose,Branta canadensis,297,20,US-CT,New Haven,L298379,Hammonasset Beach SP,41.2619859,-72.5548234,2020-05-02,09:05 AM,eBird - Traveling Count,133,1,6.293,,1
S54367313,Canada Goose,Branta canadensis,297,8,US-CT,New Haven,L109204,Hammonasset Beach SP--Meig's Point,41.2490558,-72.5442213,2019-03-30,08:00 AM,eBird - Traveling Count,160,1,1.609,,8
S55466828,Canada Goose,Branta canadensis,297,2,US-CT,New Haven,L109204,Hammonasset Beach SP--Meig's Point,41.2490558,-72.5442213,2019-04-27,09:00 AM,eBird - Traveling Count,120,1,2.414,,3
S66542236,Canada Goose,Branta canadensis,297,10,US-CT,New Haven,L1880516,Hammonasset Beach SP--Meig's Point Parking Lot/Marshes,41.2522001,-72.5451318,2020-04-02,03:08 PM,eBird - Traveling Count,48,1,.869,,1
S75033043,Canada Goose,Branta canadensis,297,40,US-CT,New Haven,L1880516,Hammonasset Beach SP--Meig's Point Parking Lot/Marshes,41.2522001,-72.5451318,2020-10-18,09:17 AM,eBird - Traveling Count,112,1,5.617,,2
S32734972,Canada Goose,Branta canadensis,297,12,US-CT,New Haven,L2445969,Jonathan Law HS pond,41.2038139,-73.0903244,2016-11-26,02:26 PM,eBird - Stationary Count,15,1,,,2
S26617813,Canada Goose,Branta canadensis,297,76,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2016-01-02,02:15 PM,eBird - Traveling Count,120,1,4.023,,2,,,Walk from coastal inlet at point down across beach to observation tower
S26676414,Canada Goose,Branta canadensis,297,150,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2016-01-04,03:00 PM,eBird - Stationary Count,60,1,,,1,,Two large flocks flying over marsh-- ~70 and ~80 respectively
S28235563,Canada Goose,Branta canadensis,297,24,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2016-03-15,01:00 PM,eBird - Traveling Count,120,1,2.414,,1,,,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44"
S31244771,Canada Goose,Branta canadensis,297,7,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2016-08-25,11:50 AM,eBird - Traveling Count,30,1,1.609,,1,,,<br />Submitted from eBird Android 1.2.5
S48601280,Canada Goose,Branta canadensis,297,4,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2018-09-18,06:15 PM,eBird - Stationary Count,30,1,,,2
S54930366,Canada Goose,Branta canadensis,297,4,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2019-04-13,05:15 PM,eBird - Traveling Count,80,1,3.219,,1
S54948359,Canada Goose,Branta canadensis,297,4,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2019-04-14,01:00 PM,eBird - Traveling Count,36,1,1.609,,1
S59818360,Canada Goose,Branta canadensis,297,1,US-CT,New Haven,L109216,Milford Pt. (CT Audubon),41.1754303,-73.1032485,2019-09-14,04:50 AM,eBird - Traveling Count,50,1,1.609,,2
S63570777,Canada Goose,Branta canadensis,297,60,US-CT,New Haven,L10491080,Orange - Lake Wepawaug,41.280392,-73.0433699,2020-01-19,04:03 PM,eBird - Stationary Count,10,1,,,2
S63570804,Canada Goose,Branta canadensis,297,130,US-CT,New Haven,L10491147,Orange - Treat Farm,41.2594934,-73.0305921,2020-01-19,04:20 PM,eBird - Stationary Count,15,1,,,2
S30029439,Canada Goose,Branta canadensis,297,2,US-CT,New Haven,L109158,Silver Sands SP,41.2,-73.0666667,2016-06-01,03:11 PM,eBird - Traveling Count,60,1,3.219,,2,,,<br />Submitted from eBird Android 1.2.1
S28238878,Canada Goose,Branta canadensis,297,4,US-CT,New Haven,L3917623,Walnut Beach,41.1956917,-73.077364,2016-03-15,06:33 PM,eBird - Traveling Count,60,1,1.609,,2,,,<br />Submitted from eBird Android 1.0.2
S28508599,Canada Goose,Branta canadensis,297,4,US-CT,New Haven,L126465,West Haven,41.2706985,-72.947052,2016-03-23,01:00 PM,eBird - Stationary Count,60,1,,,1
S52774682,Canada Goose,Branta canadensis,297,40,US-CT,New London,L3187701,Ocean Beach Park,41.3081483,-72.1000528,2019-02-16,08:15 AM,eBird - Stationary Count,45,1,,,18
S26748783,Canada Goose,Branta canadensis,297,31,US-NY,New York,L191106,Central Park,40.7715482,-73.9724819,2016-01-05,03:40 PM,eBird - Traveling Count,140,1,4.828,,2
S45075363,Canada Goose,Branta canadensis,297,2,CA-NL,Northern Peninsula-St. Anthony,L635612,"NL--Cow Head (Summerside community, lighthouse, island)",49.9205924,-57.8198605,2018-04-23,02:30 PM,eBird - Traveling Count,120,1,3.219,,3,F Flyover
S35260397,Canada Goose,Branta canadensis,297,12,US-NY,Queens,L5587403,JFK Parking,40.6610681,-73.8298216,2017-03-18,04:48 PM,eBird - Stationary Count,3,1,,,1
S36688396,Canada Goose,Branta canadensis,297,3,US-ME,Sagadahoc,L523264,Merrymeeting Bay,43.9755223,-69.8709869,2017-05-09,02:15 PM,eBird - Traveling Count,120,1,8.047,,3
S25760648,Canada Goose,Branta canadensis,297,60,US-ME,Sagadahoc,L332411,Popham Beach SP,43.7358483,-69.7985888,2015-11-08,01:15 PM,eBird - Traveling Count,75,1,.644,,4,,One flock flew over,"Low tide. Walked from parking lot to island and back, with most time spent near the island. All numbers estimates unless otherwise noted."
S32502457,Canada Goose,Branta canadensis,297,34,US-ME,Sagadahoc,L332411,Popham Beach SP,43.7358483,-69.7985888,2016-11-12,11:59 AM,eBird - Traveling Count,90,1,1.609,,4
S31540274,Canada Goose,Branta canadensis,297,150,US-ME,Sagadahoc,L166400,"Seawall Beach, Phippsburg",43.729443,-69.81371,2016-09-11,03:30 PM,eBird - Traveling Count,60,1,1.609,,2,,Flyover flock across forests behind popham
S35313781,Canada Goose,Branta canadensis,297,8,US-CA,San Francisco,L499374,Golden Gate Park--Stow Lake,37.7675496,-122.4734026,2017-03-20,04:39 PM,eBird - Traveling Count,72,1,2.414,,2
S35278654,Canada Goose,Branta canadensis,297,12,US-CA,San Mateo,L5590603,US-California-Burlingame-620 Airport Boulevard - 37.59x-122.343,37.5901191,-122.3431229,2017-03-19,09:43 AM,eBird - Stationary Count,2,1,,,2
S35319370,Canada Goose,Branta canadensis,297,2,US-CA,Santa Clara,L1884681,Lake Lagunita (SCL Co.),37.4223551,-122.17623,2017-03-20,05:32 PM,eBird - Traveling Count,40,1,.805,,2
